-383.085,318.648
329.481,534.796
-260.921,73.3884
369.17,164.267
383.92,442.56
198.143,643.235
351.841,502.734
-329.481,534.796
-198.143,643.235
297.172,569.83
400.046,257.363
-351.841,502.734
-383.92,442.56
-393.002,247.859
-297.172,569.83
-397.4,240.745
398.342,392.709
366.153,170.886
-32.3574,688.211
-298.528,91.9031
32.3574,688.211
253.915,606.886
189.77,645.755
-401.583,370.974
-189.77,645.755
-253.915,606.886
-400.046,257.363
341.409,137.414
-12.9469,688.85
12.9469,688.85
-403.843,349.451
389.084,420.135
387.37,216.002
402.076,274.296
406.389,307.886
-396.73,376.16
322.505,539.031
304.384,97.7979
-399.269,354.668
378.138,447.511
-389.084,420.135
181.364,648.166
-181.364,648.166
-322.505,539.031
365.868,475.229
383.085,318.648
246.009,610.134
-402.076,274.296
-387.37,216.002
402.354,313.14
-378.138,447.511
-341.409,137.414
-246.009,610.134
164.463,652.659
-365.868,475.229
289.744,573.642
-164.463,652.659
172.928,650.467
-172.928,650.467
-289.744,573.642
-304.384,97.7979
-376.931,192.733
345.28,507.263
394.583,224.703
305.882,189.087
-305.882,189.087
401.583,370.974
310.46,103.956
316.43,110.278
-345.28,507.263
238.062,613.278
-393.206,397.851
359.663,479.942
403.843,349.451
-238.062,613.278
-373.401,199.487
396.73,376.16
390.474,231.77
359.292,163.762
-268.013,71.8573
-388.004,402.926
-359.663,479.942
-401.275,333.778
282.267,577.358
383.593,425.154
399.269,354.668
155.97,654.741
315.475,543.176
-155.97,654.741
372.293,452.385
-310.46,103.956
-282.267,577.358
-316.43,110.278
230.074,616.319
-315.475,543.176
-396.904,338.963
-383.593,425.154
222.048,619.256
-230.074,616.319
-372.293,452.385
-222.048,619.256
147.451,656.712
-266.175,78.3919
-359.292,163.762
373.299,178.33
338.661,511.706
322.623,116.881
-147.451,656.712
328.701,123.652
-338.661,511.706
393.206,397.851
274.742,580.976
138.906,658.572
153.243,21.6422
-138.906,658.572
398.252,318.341
380.444,207.673
370.028,185.021
393.002,247.859
353.397,484.574
-274.742,580.976
-321.641,160.826
397.4,240.745
275.389,70.2359
388.004,402.926
308.392,547.229
267.171,584.497
-322.623,116.881
130.339,660.321
331.984,516.062
-353.397,484.574
-267.171,584.497
-130.339,660.321
-308.392,547.229
-328.701,123.652
-398.252,318.341
401.275,333.778
-331.984,516.062
-380.444,207.673
213.984,622.089
121.749,661.959
378.037,430.102
366.384,457.184
149.895,17.7085
-121.749,661.959
301.256,551.189
273.589,76.9514
-213.984,622.089
396.904,338.963
-153.243,21.6422
-301.256,551.189
194.957,36.1337
-334.795,131.263
327.221,149.144
-366.384,457.184
241.525,48.8556
113.139,663.485
-378.037,430.102
259.555,587.919
-113.139,663.485
-391.81,381.282
-395.348,264.523
-259.555,587.919
-327.221,149.144
205.884,624.816
104.509,664.898
-352.334,156.775
-104.509,664.898
-272.302,417.304
-399.12,298.318
-205.884,624.816
145.665,20.5721
347.072,489.125
-386.823,386.34
78.5212,668.466
-78.5212,668.466
325.252,520.332
-394.628,359.825
-192.184,48.7775
-397.073,281.489
95.8623,666.2
-149.895,17.7085
-95.8623,666.2
69.83,669.43
-390.522,271.597
-347.072,489.125
-69.83,669.43
-325.252,520.332
294.07,555.056
-349.454,163.092
239.802,56.7135
-389.92,364.922
87.1991,667.389
197.749,627.438
383.419,222.94
-87.1991,667.389
-294.07,555.056
-197.749,627.438
-391.942,288.592
376.931,192.733
-124.893,482.382
-145.665,20.5721
-382.737,407.933
345.653,150.09
372.418,434.977
272.302,417.304
363.017,177.449
391.81,381.282
-383.419,222.94
251.895,591.241
189.581,629.955
61.1271,670.28
-61.1271,670.28
-377.405,412.871
-209.085,42.2936
-189.581,629.955
-251.895,591.241
-372.418,434.977
52.4138,671.018
223.94,49.1165
124.893,482.382
-277.7,413.731
-52.4138,671.018
386.823,386.34
373.401,199.487
-394.083,323.488
360.413,461.905
43.6917,671.642
-43.6917,671.642
394.628,359.825
34.9622,672.153
173.15,634.667
-34.9622,672.153
279.08,82.1925
-363.017,177.449
140.644,23.1311
-345.653,150.09
-360.413,461.905
-26.2268,672.551
-17.487,672.835
-173.15,634.667
181.381,632.364
26.2268,672.551
17.487,672.835
399.12,298.318
-8.74424,673.005
8.74424,673.005
0,673.062
-181.381,632.364
386.239,238.761
318.464,524.514
389.92,364.922
286.834,558.83
244.193,594.464
340.688,493.592
277.7,413.731
-207.593,49.096
-318.464,524.514
-244.193,594.464
-389.847,328.58
382.737,407.933
164.89,636.863
-286.834,558.83
-392.467,344.091
-223.94,49.1165
-340.688,493.592
-164.89,636.863
354.382,466.549
-386.239,238.761
377.405,412.871
-279.08,82.1925
-387.964,349.161
338.88,143.538
366.735,439.779
-354.382,466.549
-374.677,328.494
236.449,597.586
334.247,497.977
395.348,264.523
228.665,600.607
388.477,254.894
-236.449,597.586
279.55,562.509
394.083,323.488
-366.735,439.779
-228.665,600.607
397.073,281.489
-334.247,497.977
311.623,528.607
321.641,160.826
-333.796,369.961
-279.55,562.509
-311.623,528.607
156.602,638.952
272.218,566.094
390.522,271.597
-338.88,143.538
-388.477,254.894
-156.602,638.952
-272.218,566.094
391.942,288.592
284.775,87.6695
220.843,603.527
392.467,344.091
304.729,532.611
389.847,328.58
-220.843,603.527
148.288,640.932
-148.288,640.932
348.291,471.113
381.771,391.333
-356.286,170.203
-304.729,532.611
-106.002,486.882
106.002,486.882
366.637,191.652
387.964,349.161
-376.644,214.488
327.749,502.277
247.667,93.1685
333.796,369.961
-348.291,471.113
139.948,642.805
264.84,569.582
-381.771,391.333
-309.236,183.551
-247.667,93.1685
-139.948,642.805
-284.775,87.6695
-327.749,502.277
-353.164,176.589
-385.146,369.957
-264.84,569.582
374.677,328.494
-309.076,390.849
-366.637,191.652
-372.009,417.739
-372.722,221.233
131.585,644.569
279.692,226.032
-380.307,374.929
-131.585,644.569
352.334,156.775
297.784,536.525
360.991,444.506
-366.551,422.537
212.984,606.346
-295.229,205.323
123.2,646.224
-297.784,536.525
290.378,93.2978
-123.2,646.224
-212.984,606.346
-360.991,444.506
334.795,131.263
-279.692,226.032
349.454,163.092
-387.193,313.644
321.196,506.493
114.794,647.77
-114.794,647.77
-376.655,396.26
-321.196,506.493
89.4657,651.751
205.088,609.062
372.009,417.739
-89.4657,651.751
385.146,369.957
-379.344,229.806
106.369,649.207
257.418,572.975
-205.088,609.062
-106.369,649.207
-9.7101,498.193
309.076,390.849
-290.378,93.2978
342.141,475.599
355.185,449.159
80.9907,652.858
-257.418,572.975
-371.475,401.12
-80.9907,652.858
366.551,422.537
9.7101,498.193
97.9255,650.534
380.307,374.929
-97.9255,650.534
72.5021,653.856
-342.141,475.599
296.19,99.1782
-72.5021,653.856
-355.185,449.159
-375.145,236.597
197.158,611.675
290.788,540.348
369.749,206.176
-197.158,611.675
-385.545,333.617
-383.395,354.172
249.953,576.271
-290.788,540.348
262.705,245.569
262.638,66.9838
335.933,480.003
-249.953,576.271
381.878,245.676
376.655,396.26
181.199,616.591
-262.705,245.569
-381.178,338.598
-378.761,359.123
189.195,614.184
-296.19,99.1782
-181.199,616.591
383.826,261.845
-369.749,206.176
-335.933,480.003
64.0013,654.742
387.193,313.644
-189.195,614.184
-64.0013,654.742
301.901,105.214
371.475,401.12
342.895,156.288
-359.764,183.955
314.588,510.623
386.683,295.6
385.57,278.583
260.921,73.3884
55.4896,655.518
-55.4896,655.518
-381.878,245.676
46.9686,656.184
-314.588,510.623
-343.295,361.164
-46.9686,656.184
173.173,618.893
-244.551,62.0686
349.32,453.735
283.744,544.08
242.445,579.47
-383.826,261.845
230.233,46.5715
38.4397,656.739
-199.184,40.2908
-173.173,618.893
-38.4397,656.739
234.945,51.5303
-29.9043,657.183
-242.445,579.47
-21.3638,657.516
234.896,582.571
-356.394,190.402
307.824,111.52
29.9043,657.183
-386.683,295.6
-283.744,544.08
21.3638,657.516
295.229,205.323
-385.57,278.583
376.644,214.488
313.638,117.986
309.236,183.551
-12.8197,657.738
-4.27348,657.849
-349.32,453.735
12.8197,657.738
4.27348,657.849
-234.896,582.571
-342.895,156.288
307.928,514.667
190.98,31.4098
-301.901,105.214
325.578,131.656
165.118,621.09
383.395,354.172
385.545,333.617
319.668,124.738
-165.118,621.09
-307.928,514.667
329.669,484.327
219.427,44.3856
-203.326,44.5953
372.722,221.233
-242.394,70.0182
378.761,359.123
-355.449,431.918
228.59,54.0619
356.286,170.203
381.178,338.598
-329.669,484.327
227.308,585.573
-307.824,111.52
-375.404,379.839
-313.638,117.986
276.651,547.721
-227.308,585.573
-325.578,131.656
-361.03,427.264
-276.651,547.721
-197.763,46.7711
213.407,46.8065
-190.98,31.4098
-319.668,124.738
-370.437,384.684
185.568,34.8641
353.164,176.589
269.512,551.269
343.295,361.164
217.861,51.5245
301.215,518.624
-219.427,44.3856
-269.512,551.269
363.128,198.221
379.344,229.806
219.681,588.477
157.035,623.183
268.013,71.8573
253.833,74.7569
-301.215,518.624
-157.035,623.183
-219.681,588.477
-366.232,405.912
355.449,431.918
323.349,488.569
-186.493,67.3369
343.396,458.235
-213.407,46.8065
361.03,427.264
375.145,236.597
148.926,625.17
-185.568,34.8641
375.404,379.839
-336.242,149.615
-363.128,198.221
-323.349,488.569
-148.926,625.17
-343.396,458.235
-333.494,155.644
262.327,554.724
266.175,78.3919
-217.861,51.5245
-253.833,74.7569
370.437,384.684
-262.327,554.724
140.791,627.053
294.452,522.494
-360.928,410.636
-140.791,627.053
-294.452,522.494
366.232,405.912
337.414,462.658
132.633,628.829
212.017,591.281
-132.633,628.829
-212.017,591.281
-337.414,462.658
-374.064,364.013
-376.747,343.522
124.452,630.499
-377.394,252.51
349.807,436.499
346.462,169.357
-124.452,630.499
-369.303,368.842
204.317,593.986
359.764,183.955
316.974,492.729
365.978,212.799
99.7893,634.869
360.928,410.636
116.25,632.062
-349.807,436.499
381.3,302.513
255.098,558.085
-99.7893,634.869
-372.252,348.387
-116.25,632.062
-204.317,593.986
-380.492,285.478
-379.05,268.712
-372.787,259.263
-316.974,492.729
-255.098,558.085
91.5328,636.112
-91.5328,636.112
108.029,633.519
-346.462,169.357
-108.029,633.519
287.639,526.275
356.394,190.402
-381.3,302.513
-365.978,212.799
83.2609,637.248
331.374,467.002
-83.2609,637.248
196.583,596.59
-375.292,292.281
-374.151,275.492
-287.639,526.275
310.546,496.805
-196.583,596.59
249.444,67.6632
374.064,364.013
-331.374,467.002
247.826,561.352
-310.546,496.805
-365.408,389.464
376.747,343.522
-103.664,15.8034
-99.6539,11.2235
369.303,368.842
-247.826,561.352
181.016,601.496
156.649,25.7634
188.816,599.094
-181.016,601.496
-360.318,394.178
-188.816,599.094
372.252,348.387
74.9749,638.276
-355.563,415.29
368.679,227.907
-271.625,83.6209
280.778,529.967
-74.9749,638.276
-344.107,441.007
-249.444,67.6632
66.6763,639.196
173.187,603.797
-280.778,529.967
-66.6763,639.196
240.513,564.524
-350.137,419.875
-173.187,603.797
-338.349,445.441
58.3664,640.008
304.065,500.798
325.279,471.268
-58.3664,640.008
-240.513,564.524
233.158,567.601
273.869,533.571
-368.679,227.907
50.0466,640.712
-156.649,25.7634
-233.158,567.601
-50.0466,640.712
365.408,389.464
-304.065,500.798
-269.498,90.2404
-273.869,533.571
41.7184,641.309
-325.279,471.268
-41.7184,641.309
-107.316,12.9863
33.3832,641.796
-33.3832,641.796
-340.026,162.435
-25.0423,642.176
360.318,394.178
-16.6972,642.447
25.0423,642.176
16.6972,642.447
276.985,88.9947
-98.3735,19.4812
344.107,441.007
355.563,415.29
-8.34932,642.61
8.34932,642.61
0,642.664
370.825,243.312
377.394,252.51
-113.743,13.7641
225.764,570.582
380.492,285.478
338.349,445.441
-337.047,168.53
350.137,419.875
-225.764,570.582
349.928,182.918
379.05,268.712
266.914,537.084
165.328,605.996
364.48,373.609
297.533,504.706
-165.328,605.996
-370.825,243.312
372.787,259.263
-266.914,537.084
336.242,149.615
-110.064,16.7791
375.292,292.281
-375.792,309.328
-276.985,88.9947
-359.501,204.725
-297.533,504.706
333.494,155.644
-106.31,19.5807
374.151,275.492
-364.48,373.609
157.441,608.093
-349.928,182.918
-370.378,333.334
-157.441,608.093
181.839,29.9065
-363.075,357.941
-370.163,316.043
-367.695,353.194
-112.677,20.7534
319.129,475.454
-355.758,211.164
282.546,94.6094
149.527,610.087
-319.129,475.454
-149.527,610.087
218.332,573.467
-218.332,573.467
-168.187,469.046
141.589,611.978
259.914,540.506
-181.839,29.9065
176.659,33.1905
-141.589,611.978
-332.533,449.799
-355.166,398.826
-282.546,94.6094
-259.914,540.506
290.951,508.529
-344.653,424.388
-326.661,454.081
-349.955,403.407
210.864,576.256
133.626,613.766
288.009,100.373
-290.951,508.529
-133.626,613.766
117.635,617.031
363.075,357.941
370.378,333.334
367.695,353.194
-210.864,576.256
168.187,469.046
-339.11,428.83
-117.635,617.031
312.925,479.56
-362.088,219.352
125.641,615.45
-359.595,378.313
192.184,48.7775
109.608,618.507
-312.925,479.56
-125.641,615.45
-176.659,33.1905
252.87,543.837
-109.608,618.507
332.533,449.799
352.909,196.786
322.26,139.581
293.675,106.394
203.359,578.946
375.792,309.328
-252.87,543.837
-354.65,382.952
355.166,398.826
-288.009,100.373
-358.081,225.835
101.564,619.879
326.661,454.081
-203.359,578.946
344.653,424.388
-101.564,619.879
-343.357,175.566
364.517,234.507
306.668,483.585
284.32,512.266
316.521,132.521
349.955,403.407
93.5017,621.146
339.11,428.83
-93.5017,621.146
-352.909,196.786
370.163,316.043
-284.32,512.266
-306.668,483.585
299.237,112.568
-322.26,139.581
188.249,584.034
195.821,581.539
305.004,119.016
-340.141,181.718
245.783,547.076
310.658,125.622
-293.675,106.394
-188.249,584.034
-364.517,234.507
-174.266,466.821
277.641,515.917
-195.821,581.539
359.595,378.313
-245.783,547.076
238.655,550.223
-277.641,515.917
174.266,466.821
-316.521,132.521
366.385,249.948
369.97,298.99
-238.655,550.223
340.026,162.435
354.65,382.952
180.645,586.431
-299.237,112.568
359.501,204.725
-180.645,586.431
85.424,622.308
368.06,265.931
-352.563,352.123
-240.169,111.079
-305.004,119.016
-85.424,622.308
-310.658,125.622
369.131,282.183
300.36,487.528
-369.97,298.99
-93.2207,10.499
-366.385,249.948
337.047,168.53
77.332,623.365
-77.332,623.365
-95.901,14.8697
-300.36,487.528
231.486,553.277
270.915,519.48
355.758,211.164
69.2268,624.317
-368.06,265.931
-231.486,553.277
-69.2268,624.317
-369.131,282.183
-270.915,519.48
61.11,625.164
-61.11,625.164
52.9829,625.905
-52.9829,625.905
-333.51,433.2
-358.394,362.628
-320.734,458.287
346.579,189.187
44.8468,626.541
-344.684,407.919
-44.8468,626.541
173.011,588.728
36.7032,627.071
-327.854,437.496
-36.7032,627.071
-314.753,462.415
186.493,67.3369
-173.011,588.728
-353.653,367.254
-28.5533,627.494
-20.3987,627.812
352.563,352.123
28.5533,627.494
-339.356,412.363
20.3987,627.812
264.143,522.956
-12.2406,628.025
-4.08043,628.131
12.2406,628.025
4.08043,628.131
362.088,219.352
-92.0229,18.2236
-264.143,522.956
-346.579,189.187
165.348,590.926
-259.048,79.749
320.734,458.287
294.001,491.389
-165.348,590.926
333.51,433.2
224.279,556.238
237.823,64.5109
-349.645,387.528
-224.279,556.238
344.684,407.919
314.753,462.415
358.081,225.835
-294.001,491.389
330.638,161.622
327.854,437.496
358.394,362.628
157.657,593.025
364.414,322.655
-344.581,392.037
339.356,412.363
-157.657,593.025
353.653,367.254
217.033,559.105
-364.414,322.655
-237.823,64.5109
-330.638,161.622
149.939,595.023
-217.033,559.105
-257.019,86.062
-149.939,595.023
343.357,175.566
257.326,526.343
287.592,495.168
364.527,305.601
349.645,387.528
-308.719,466.465
-257.326,526.343
-287.592,495.168
142.196,596.921
349.31,203.107
-142.196,596.921
-302.633,470.436
209.751,561.877
344.581,392.037
340.141,181.718
126.64,600.413
-364.527,305.601
-126.64,600.413
-209.751,561.877
173.083,28.4663
-360.236,241.03
281.135,498.862
363.992,288.782
134.429,598.718
-134.429,598.718
118.828,602.008
-281.135,498.862
308.719,466.465
-118.828,602.008
209.085,42.2936
-349.31,203.107
250.467,529.642
333.97,416.737
-355.839,247.476
195.082,567.137
-363.992,288.782
202.434,564.555
302.633,470.436
-250.467,529.642
-316.377,445.866
-361.827,256.503
110.997,603.501
-195.082,567.137
-363.213,272.514
243.564,532.851
-110.997,603.501
-202.434,564.555
168.124,31.5869
-333.97,416.737
-348.852,371.817
-243.564,532.851
-322.143,441.718
-173.083,28.4663
-264.178,84.8796
103.147,604.892
-103.147,604.892
-357.151,262.974
271.625,83.6209
274.63,502.472
-358.248,279.008
207.593,49.096
187.697,569.624
-357.108,347.513
-187.697,569.624
-343.992,376.318
-274.63,502.472
-222.217,56.4002
351.899,217.534
316.377,445.866
236.621,535.971
-262.022,91.3165
-168.124,31.5869
-236.621,535.971
322.143,441.718
269.498,90.2404
180.281,572.014
-54.9156,495.253
-339.458,396.481
348.852,371.817
-180.281,572.014
54.9156,495.253
-351.899,217.534
95.2801,606.181
333.958,174.57
-95.2801,606.181
268.079,505.998
-358.547,329.162
-220.258,63.6237
-334.279,400.858
61.3452,494.497
-61.3452,494.497
87.3967,607.368
-328.527,421.041
229.638,539
-86.7874,9.77443
244.551,62.0686
-268.079,505.998
-87.3967,607.368
-89.5036,13.8778
343.992,376.318
-229.638,539
357.108,347.513
79.4985,608.452
-352.563,335.563
-296.496,474.328
-79.4985,608.452
-333.958,174.57
353.957,232.244
71.587,609.434
-290.308,478.14
-71.587,609.434
339.458,396.481
-324.484,155.01
360.236,241.03
-343.117,195.395
63.6633,610.312
-63.6633,610.312
274.726,95.7437
-358.967,312.114
-310.557,449.939
172.834,574.308
-323.03,425.273
334.279,400.858
328.527,421.041
-238.978,437.242
242.394,70.0182
55.7289,611.088
363.213,272.514
-172.834,574.308
318.749,147.422
-55.7289,611.088
296.496,474.328
-353.957,232.244
361.827,256.503
-304.686,453.936
47.7851,611.76
-47.7851,611.76
244.356,263.833
-244.356,263.833
355.839,247.476
-339.544,201.54
39.8333,612.329
-353.291,318.525
-39.8333,612.329
290.308,478.14
-85.6724,16.9659
31.8747,612.795
-31.8747,612.795
165.359,576.505
261.482,509.438
358.248,279.008
-23.9107,613.158
238.978,437.242
-15.9427,613.416
23.9107,613.158
15.9427,613.416
-165.359,576.505
222.616,541.938
357.151,262.974
-7.97204,613.572
7.97204,613.572
0,613.624
-274.726,95.7437
-358.735,295.287
310.557,449.939
-261.482,509.438
-318.749,147.422
313.184,140.224
-222.616,541.938
280.147,101.493
323.03,425.273
-298.816,398.747
304.686,453.936
358.547,329.162
157.855,578.605
-353.361,301.697
-157.855,578.605
-284.072,481.872
142.769,582.511
215.557,544.784
-142.769,582.511
285.468,107.388
352.563,335.563
-277.788,485.521
-313.184,140.224
254.842,512.792
150.324,580.607
-280.147,101.493
-215.557,544.784
-339.074,380.755
336.815,187.812
291.485,210.605
-150.324,580.607
-291.485,210.605
-254.842,512.792
290.985,113.546
-327.675,167.547
298.816,398.747
-345.597,209.362
302.002,126.442
135.189,584.316
-334.098,385.128
307.492,133.184
248.158,516.06
-135.189,584.316
284.072,481.872
296.393,119.854
-329.043,405.167
-248.158,516.06
358.967,312.114
-317.477,429.434
-210.09,451.833
277.788,485.521
208.461,547.539
201.33,550.201
233.138,59.1719
-285.468,107.388
240.169,111.079
-324.606,173.419
127.586,586.023
-341.772,215.549
-336.815,187.812
141.549,16.7225
-127.586,586.023
-201.33,550.201
-208.461,547.539
-311.871,433.522
-302.002,126.442
-290.985,113.546
-307.492,133.184
353.291,318.525
-298.763,457.856
347.926,223.833
119.962,587.632
339.074,380.755
-296.393,119.854
-119.962,587.632
241.433,519.24
-323.751,409.407
334.098,385.128
210.09,451.833
194.165,552.77
329.043,405.167
317.477,429.434
-241.433,519.24
226.704,61.4948
358.735,295.287
-194.165,552.77
231.082,66.7505
-233.138,59.1719
-347.926,223.833
311.871,433.522
298.763,457.856
-292.789,461.698
343.117,195.395
199.184,40.2908
164.692,27.0862
-271.456,489.089
353.361,301.697
186.967,555.246
234.666,522.333
349.719,238.578
-186.967,555.246
112.317,589.14
323.751,409.407
-234.666,522.333
-226.704,61.4948
-112.317,589.14
339.544,201.54
-231.082,66.7505
330.762,180.553
159.944,30.0501
353.168,285.411
203.326,44.5953
271.456,489.089
-338.574,365.593
292.789,461.698
104.654,590.55
351.327,253.841
324.484,155.01
-104.654,590.55
-349.719,238.578
-265.079,492.575
346.466,341.855
-164.692,27.0862
352.359,269.361
-329.067,389.436
96.9728,591.86
-353.168,285.411
-96.9728,591.86
-330.762,180.553
197.763,46.7711
-251.928,80.9438
-351.327,253.841
-346.466,341.855
89.2754,593.07
286.766,465.463
-352.359,269.361
-89.2754,593.07
265.079,492.575
-159.944,30.0501
-306.213,437.537
179.737,557.628
315.643,172.3
-286.766,465.463
-247.102,75.7695
81.5628,594.179
345.597,209.362
-318.405,413.579
-179.737,557.628
259.048,79.749
-81.5628,594.179
227.861,525.338
-300.503,441.479
338.574,365.593
-323.979,393.679
73.8365,595.189
-313.005,417.681
-227.861,525.338
-73.8365,595.189
-315.643,172.3
329.067,389.436
347.5,324.833
66.0977,596.098
-211.766,53.7476
172.478,559.916
-66.0977,596.098
341.772,215.549
-19.4767,599.435
19.4767,599.435
-172.478,559.916
-11.6873,599.637
-3.89599,599.739
306.213,437.537
11.6873,599.637
-252.192,499.296
3.89599,599.739
58.3478,596.906
327.675,167.547
-58.3478,596.906
-216.063,58.6085
-244.498,83.7951
50.588,597.614
-347.5,324.833
318.405,413.579
-50.588,597.614
300.503,441.479
221.016,528.254
214.135,531.08
42.8197,598.221
-42.8197,598.221
-258.657,495.977
165.189,562.109
-221.016,528.254
257.019,86.062
35.0442,598.727
-280.695,469.15
-35.0442,598.727
313.005,417.681
-214.135,531.08
323.979,393.679
324.606,173.419
252.192,499.296
-165.189,562.109
126.708,15.333
-27.2627,599.131
-209.898,60.6314
129.485,19.7398
27.2627,599.131
333.379,193.844
-274.576,472.757
150.529,566.211
-150.529,566.211
347.873,308.009
258.657,495.977
157.872,564.208
-157.872,564.208
207.217,533.817
280.695,469.15
340.256,348.037
143.16,568.119
-207.217,533.817
