Heliostat ID,Position X [m],Position Y [m]
1278,-322.143,441.718
1279,-173.083,28.4663
1280,-264.178,84.8796
1281,103.147,604.892
1282,-103.147,604.892
1283,-357.151,262.974
1284,271.625,83.6209
1285,274.63,502.472
1286,-358.248,279.008
1287,207.593,49.096
1288,187.697,569.624
1289,-357.108,347.513
1290,-187.697,569.624
1291,-343.992,376.318
1292,-274.63,502.472
1293,-222.217,56.4002
1294,351.899,217.534
1295,316.377,445.866
1296,236.621,535.971
1297,-262.022,91.3165
1298,-168.124,31.5869
1299,-236.621,535.971
1300,322.143,441.718
1301,269.498,90.2404
1302,180.281,572.014
1303,-54.9156,495.253
1304,-339.458,396.481
1305,348.852,371.817
1306,-180.281,572.014
1307,54.9156,495.253
1308,-351.899,217.534
1309,95.2801,606.181
1310,333.958,174.57
1311,-95.2801,606.181
1312,268.079,505.998
1313,-358.547,329.162
1314,-220.258,63.6237
1315,-334.279,400.858
1316,61.3452,494.497
1317,-61.3452,494.497
1318,87.3967,607.368
1319,-328.527,421.041
1320,229.638,539
1321,-86.7874,9.77443
1322,244.551,62.0686
1323,-268.079,505.998
1324,-87.3967,607.368
1325,-89.5036,13.8778
1326,343.992,376.318
1327,-229.638,539
1328,357.108,347.513
1329,79.4985,608.452
1330,-352.563,335.563
1331,-296.496,474.328
1332,-79.4985,608.452
1333,-333.958,174.57
1334,353.957,232.244
1335,71.587,609.434
1336,-290.308,478.14
1337,-71.587,609.434
1338,339.458,396.481
1339,-324.484,155.01
1340,360.236,241.03
1341,-343.117,195.395
1342,63.6633,610.312
1343,-63.6633,610.312
1344,274.726,95.7437
1345,-358.967,312.114
1346,-310.557,449.939
1347,172.834,574.308
1348,-323.03,425.273
1349,334.279,400.858
1350,328.527,421.041
1351,-238.978,437.242
1352,242.394,70.0182
1353,55.7289,611.088
1354,363.213,272.514
1355,-172.834,574.308
1356,318.749,147.422
1357,-55.7289,611.088
1358,296.496,474.328
1359,-353.957,232.244
1360,361.827,256.503
1361,-304.686,453.936
1362,47.7851,611.76
1363,-47.7851,611.76
1364,244.356,263.833
1365,-244.356,263.833
1366,355.839,247.476
1367,-339.544,201.54
1368,39.8333,612.329
1369,-353.291,318.525
1370,-39.8333,612.329
1371,290.308,478.14
1372,-85.6724,16.9659
1373,31.8747,612.795
1374,-31.8747,612.795
1375,165.359,576.505
1376,261.482,509.438
1377,358.248,279.008
1378,-23.9107,613.158
1379,238.978,437.242
1380,-15.9427,613.416
1381,23.9107,613.158
1382,15.9427,613.416
1383,-165.359,576.505
1384,222.616,541.938
1385,357.151,262.974
1386,-7.97204,613.572
1387,7.97204,613.572
1388,0,613.624
1389,-274.726,95.7437
1390,-358.735,295.287
1391,310.557,449.939
1392,-261.482,509.438
1393,-318.749,147.422
1394,313.184,140.224
1395,-222.616,541.938
1396,280.147,101.493
1397,323.03,425.273
1398,-298.816,398.747
1399,304.686,453.936
1400,358.547,329.162
1401,157.855,578.605
1402,-353.361,301.697
1403,-157.855,578.605
1404,-284.072,481.872
1405,142.769,582.511
1406,215.557,544.784
1407,-142.769,582.511
1408,285.468,107.388
1409,352.563,335.563
1410,-277.788,485.521
1411,-313.184,140.224
1412,254.842,512.792
1413,150.324,580.607
1414,-280.147,101.493
1415,-215.557,544.784
1416,-339.074,380.755
1417,336.815,187.812
1418,291.485,210.605
1419,-150.324,580.607
1420,-291.485,210.605
1421,-254.842,512.792
1422,290.985,113.546
1423,-327.675,167.547
1424,298.816,398.747
1425,-345.597,209.362
1426,302.002,126.442
1427,135.189,584.316
1428,-334.098,385.128
1429,307.492,133.184
1430,248.158,516.06
1431,-135.189,584.316
1432,284.072,481.872
1433,296.393,119.854
1434,-329.043,405.167
1435,-248.158,516.06
1436,358.967,312.114
1437,-317.477,429.434
1438,-210.09,451.833
1439,277.788,485.521
1440,208.461,547.539
1441,201.33,550.201
1442,233.138,59.1719
1443,-285.468,107.388
1444,240.169,111.079
1445,-324.606,173.419
1446,127.586,586.023
1447,-341.772,215.549
1448,-336.815,187.812
1449,141.549,16.7225
1450,-127.586,586.023
1451,-201.33,550.201
1452,-208.461,547.539
1453,-311.871,433.522
1454,-302.002,126.442
1455,-290.985,113.546
1456,-307.492,133.184
1457,353.291,318.525
1458,-298.763,457.856
1459,347.926,223.833
1460,119.962,587.632
1461,339.074,380.755
1462,-296.393,119.854
1463,-119.962,587.632
1464,241.433,519.24
1465,-323.751,409.407
1466,334.098,385.128
1467,210.09,451.833
1468,194.165,552.77
1469,329.043,405.167
1470,317.477,429.434
1471,-241.433,519.24
1472,226.704,61.4948
1473,358.735,295.287
1474,-194.165,552.77
1475,231.082,66.7505
1476,-233.138,59.1719
1477,-347.926,223.833
1478,311.871,433.522
1479,298.763,457.856
1480,-292.789,461.698
1481,343.117,195.395
1482,199.184,40.2908
1483,164.692,27.0862
1484,-271.456,489.089
1485,353.361,301.697
1486,186.967,555.246
1487,234.666,522.333
1488,349.719,238.578
1489,-186.967,555.246
1490,112.317,589.14
1491,323.751,409.407
1492,-234.666,522.333
1493,-226.704,61.4948
1494,-112.317,589.14
1495,339.544,201.54
1496,-231.082,66.7505
1497,330.762,180.553
1498,159.944,30.0501
1499,353.168,285.411
1500,203.326,44.5953
1501,271.456,489.089
1502,-338.574,365.593
1503,292.789,461.698
1504,104.654,590.55
1505,351.327,253.841
1506,324.484,155.01
1507,-104.654,590.55
1508,-349.719,238.578
1509,-265.079,492.575
1510,346.466,341.855
1511,-164.692,27.0862
1512,352.359,269.361
1513,-329.067,389.436
1514,96.9728,591.86
1515,-353.168,285.411
1516,-96.9728,591.86
1517,-330.762,180.553
1518,197.763,46.7711
1519,-251.928,80.9438
1520,-351.327,253.841
1521,-346.466,341.855
1522,89.2754,593.07
1523,286.766,465.463
1524,-352.359,269.361
1525,-89.2754,593.07
1526,265.079,492.575
1527,-159.944,30.0501
1528,-306.213,437.537
1529,179.737,557.628
1530,315.643,172.3
1531,-286.766,465.463
1532,-247.102,75.7695
1533,81.5628,594.179
1534,345.597,209.362
1535,-318.405,413.579
1536,-179.737,557.628
1537,259.048,79.749
1538,-81.5628,594.179
1539,227.861,525.338
1540,-300.503,441.479
1541,338.574,365.593
1542,-323.979,393.679
1543,73.8365,595.189
1544,-313.005,417.681
1545,-227.861,525.338
1546,-73.8365,595.189
1547,-315.643,172.3
1548,329.067,389.436
1549,347.5,324.833
1550,66.0977,596.098
1551,-211.766,53.7476
1552,172.478,559.916
1553,-66.0977,596.098
1554,341.772,215.549
1555,-19.4767,599.435
1556,19.4767,599.435
1557,-172.478,559.916
1558,-11.6873,599.637
1559,-3.89599,599.739
1560,306.213,437.537
1561,11.6873,599.637
1562,-252.192,499.296
1563,3.89599,599.739
1564,58.3478,596.906
1565,327.675,167.547
1566,-58.3478,596.906
1567,-216.063,58.6085
1568,-244.498,83.7951
1569,50.588,597.614
1570,-347.5,324.833
1571,318.405,413.579
1572,-50.588,597.614
1573,300.503,441.479
1574,221.016,528.254
1575,214.135,531.08
1576,42.8197,598.221
1577,-42.8197,598.221
1578,-258.657,495.977
1579,165.189,562.109
1580,-221.016,528.254
1581,257.019,86.062
1582,35.0442,598.727
1583,-280.695,469.15
1584,-35.0442,598.727
1585,313.005,417.681
1586,-214.135,531.08
1587,323.979,393.679
1588,324.606,173.419
1589,252.192,499.296
1590,-165.189,562.109
1591,126.708,15.333
1592,-27.2627,599.131
1593,-209.898,60.6314
1594,129.485,19.7398
1595,27.2627,599.131
1596,333.379,193.844
1597,-274.576,472.757
1598,150.529,566.211
1599,-150.529,566.211
1600,347.873,308.009
1601,258.657,495.977
1602,157.872,564.208
1603,-157.872,564.208
1604,207.217,533.817
1605,280.695,469.15
1606,340.256,348.037
1607,143.16,568.119
1608,-207.217,533.817
1609,-347.873,308.009
1610,-333.379,193.844
1611,-143.16,568.119
1612,274.576,472.757
1613,-126.708,15.333
1614,245.684,502.53
1615,-129.485,19.7398
1616,-324.071,378.509
1617,-343.84,230.06
1618,347.973,291.723
1619,264.178,84.8796
1620,-340.256,348.037
1621,-245.684,502.53
1622,135.767,569.931
1623,122.864,18.7304
1624,-250.257,430.885
1625,-135.767,569.931
1626,200.264,536.465
1627,125.521,23.119
1628,-200.264,536.465
1629,-347.973,291.723
1630,347.453,275.66
1631,-339.643,236.212
1632,-288.931,449.137
1633,315.048,155.175
1634,318.837,397.854
1635,128.351,571.647
1636,-307.552,421.712
1637,262.022,91.3165
1638,-128.351,571.647
1639,-294.742,445.346
1640,-345.368,244.835
1641,-318.837,397.854
1642,193.278,539.021
1643,-347.453,275.66
1644,-346.7,260.125
1645,324.071,378.509
1646,-239.135,505.679
1647,341.596,331.036
1648,335.861,207.62
1649,-122.864,18.7304
1650,-193.278,539.021
1651,-125.521,23.119
1652,250.257,430.885
1653,-315.048,155.175
1654,288.931,449.137
1655,-340.905,251.012
1656,-262.2,479.731
1657,-341.596,331.036
1658,-341.962,266.323
1659,307.552,421.712
1660,-302.047,425.672
1661,309.66,147.843
1662,294.742,445.346
1663,239.135,505.679
1664,-335.861,207.62
1665,-268.411,476.284
1666,-288.356,406.377
1667,120.914,573.266
1668,-120.914,573.266
1669,-232.545,508.744
1670,262.2,479.731
1671,-313.642,401.963
1672,-327.458,186.478
1673,113.456,574.789
1674,-309.66,147.843
1675,-113.456,574.789
1676,268.411,476.284
1677,302.047,425.672
1678,-308.393,406.004
1679,186.259,541.487
1680,232.545,508.744
1681,337.837,221.667
1682,105.979,576.214
1683,-186.259,541.487
1684,-324.048,192.342
1685,-105.979,576.214
1686,237.38,116.92
1687,-333.935,354.105
1688,-267.21,96.8058
1689,-342.272,314.221
1690,-283.072,452.853
1691,-237.38,116.92
1692,288.356,406.377
1693,272.301,102.435
1694,98.4836,577.542
1695,-219.248,514.614
1696,343.84,230.06
1697,-98.4836,577.542
1698,313.642,401.963
1699,-277.164,456.492
1700,298.818,133.792
1701,179.208,543.861
1702,165.12,319.458
1703,-327.507,360.059
1704,304.142,140.666
1705,-165.12,319.458
1706,-337.837,221.667
1707,-179.208,543.861
1708,-336.56,320.332
1709,90.9721,578.773
1710,-255.946,483.097
1711,-90.9721,578.773
1712,308.393,406.004
1713,-264.762,103.313
1714,219.248,514.614
1715,277.58,108.315
1716,321.432,179.234
1717,339.643,236.212
1718,-296.491,429.56
1719,-249.648,486.381
1720,283.072,452.853
1721,-225.916,511.722
1722,60.7848,582.717
1723,293.373,127.069
1724,83.4451,579.906
1725,-60.7848,582.717
1726,165.017,548.333
1727,-83.4451,579.906
1728,345.368,244.835
1729,346.7,260.125
1730,-272.301,102.435
1731,-342.665,297.939
1732,288.12,120.63
1733,-165.017,548.333
1734,53.2092,583.458
1735,282.755,114.339
1736,172.127,546.143
1737,-53.2092,583.458
1738,-290.886,433.376
1739,277.164,456.492
1740,-298.818,133.792
1741,75.9041,580.941
1742,-319.126,382.687
1743,-304.142,140.666
1744,-172.127,546.143
1745,45.6246,584.1
1746,-75.9041,580.941
1747,255.946,483.097
1748,-45.6246,584.1
1749,225.916,511.722
1750,38.0323,584.643
1751,-38.0323,584.643
1752,68.3502,581.878
1753,249.648,486.381
1754,-68.3502,581.878
1755,340.905,251.012
1756,30.4335,585.088
1757,341.962,266.323
1758,-337.246,304.059
1759,157.88,550.431
1760,-321.432,179.234
1761,-30.4335,585.088
1762,-277.58,108.315
1763,-22.8296,585.434
1764,-15.2219,585.681
1765,22.8296,585.434
1766,-157.88,550.431
1767,296.491,429.56
1768,-335.581,337.131
1769,-293.373,127.069
1770,15.2219,585.681
1771,-7.61159,585.83
1772,7.61159,585.83
1773,0,585.879
1774,-342.435,281.87
1775,-329.836,199.814
1776,333.935,354.105
1777,-212.544,517.419
1778,-288.12,120.63
1779,187.676,306.75
1780,-282.755,114.339
1781,290.886,433.376
1782,-205.804,520.136
1783,150.715,552.435
1784,-329.458,343.117
1785,-150.715,552.435
1786,342.272,314.221
1787,319.126,382.687
1788,-337.305,287.989
1789,327.507,360.059
1790,-187.676,306.75
1791,212.544,517.419
1792,-326.186,205.719
1793,205.804,520.136
1794,143.525,554.347
1795,-243.308,489.584
1796,336.56,320.332
1797,-143.525,554.347
1798,-265.211,463.539
1799,-303.092,409.976
1800,332.069,213.632
1801,-131.15,480.719
1802,327.458,186.478
1803,-297.74,413.879
1804,-271.21,460.055
1805,243.308,489.584
1806,342.665,297.939
1807,131.15,480.719
1808,-99.6672,488.218
1809,-235.59,72.2395
1810,-199.029,522.766
1811,265.211,463.539
1812,-332.069,213.632
1813,335.581,337.131
1814,-236.927,492.703
1815,-285.231,437.118
1816,324.048,192.342
1817,99.6672,488.218
1818,303.092,409.976
1819,337.246,304.059
1820,199.029,522.766
1821,120.17,14.5418
1822,-279.528,440.787
1823,271.21,460.055
1824,136.311,556.165
1825,329.458,343.117
1826,-136.311,556.165
1827,297.74,413.879
1828,236.927,492.703
1829,342.435,281.87
1830,333.792,227.712
1831,-233.107,79.8912
1832,-192.221,525.308
1833,285.231,437.118
1834,129.074,557.889
1835,-129.074,557.889
1836,279.528,440.787
1837,337.305,287.989
1838,116.464,17.7548
1839,-224.046,498.693
1840,-333.792,227.712
1841,192.221,525.308
1842,320.972,365.897
1843,-120.17,14.5418
1844,121.816,559.519
1845,335.336,242.288
1846,-259.166,466.946
1847,-121.816,559.519
1848,337.112,272.436
1849,-253.078,470.273
1850,119.044,21.926
1851,222.217,56.4002
1852,-320.972,365.897
1853,329.836,199.814
1854,224.046,498.693
1855,-292.338,417.712
1856,114.536,561.054
1857,336.331,257.108
1858,-230.506,495.74
1859,-114.536,561.054
1860,-335.336,242.288
1861,311.158,162.835
1862,259.166,466.946
1863,-337.112,272.436
1864,330.739,326.338
1865,-116.464,17.7548
1866,-185.38,527.761
1867,107.237,562.495
1868,253.078,470.273
1869,326.186,205.719
1870,189.357,40.0473
1871,-107.237,562.495
1872,-178.508,530.125
1873,230.506,495.74
1874,-336.331,257.108
1875,152.102,28.5767
1876,85.2376,566.246
1877,-85.2376,566.246
1878,185.38,527.761
1879,220.258,63.6237
1880,318.153,184.991
1881,-286.887,421.475
1882,99.9206,563.84
1883,-119.044,21.926
1884,-330.739,326.338
1885,292.338,417.712
1886,-311.158,162.835
1887,-99.9206,563.84
1888,178.508,530.125
1889,-171.605,532.399
1890,77.8739,567.306
1891,-77.8739,567.306
1892,-164.674,534.583
1893,-217.548,501.561
1894,92.5869,565.091
1895,273.778,444.381
1896,70.497,568.269
1897,-92.5869,565.091
1898,-211.013,504.345
1899,-70.497,568.269
1900,171.605,532.399
1901,239.98,77.8931
1902,323.228,348.992
1903,-189.357,40.0473
1904,164.674,534.583
1905,305.951,155.374
1906,63.1082,569.137
1907,-318.153,184.991
1908,148.936,24.495
1909,-273.778,444.381
1910,183.794,43.2524
1911,-63.1082,569.137
1912,217.548,501.561
1913,331.718,310.081
1914,-152.102,28.5767
1915,286.887,421.475
1916,55.7088,569.909
1917,-55.7088,569.909
1918,211.013,504.345
1919,-246.947,473.522
1920,-323.228,348.992
1921,48.3,570.585
1922,-48.3,570.585
1923,16.1817,498.025
1924,314.334,371.615
1925,40.883,571.164
1926,-16.1817,498.025
1927,-40.883,571.164
1928,-331.718,310.081
1929,-267.981,447.901
1930,33.4592,571.647
1931,-239.98,77.8931
1932,-305.951,155.374
1933,-157.715,536.678
1934,-33.4592,571.647
1935,144.581,27.1636
1936,-303.972,394.832
1937,-26.0297,572.034
1938,-150.729,538.681
1939,26.0297,572.034
1940,-262.14,451.344
1941,-314.334,371.615
1942,246.947,473.522
1943,-183.794,43.2524
1944,157.715,536.678
1945,-148.936,24.495
1946,-328.17,219.575
1947,150.729,538.681
1948,332.066,294.014
1949,-240.774,476.69
1950,205.88,55.8461
1951,267.981,447.901
1952,262.14,451.344
1953,320.533,198.144
1954,-18.5958,572.324
1955,-324.164,225.447
1956,-332.066,294.014
1957,18.5958,572.324
1958,-144.581,27.1636
1959,-254.837,92.3234
1960,324.811,332.239
1961,303.972,394.832
1962,-11.1587,572.517
1963,-3.71978,572.613
1964,11.1587,572.517
1965,3.71978,572.613
1966,240.774,476.69
1967,332.153,278.46
1968,-281.387,425.167
1969,251.928,80.9438
1970,295.456,141.061
1971,-204.443,507.044
1972,234.561,479.778
1973,267.21,96.8058
1974,300.61,148.064
1975,-275.84,428.787
1976,-329.638,233.684
1977,-324.811,332.239
1978,-205.88,55.8461
1979,331.648,263.121
1980,-197.839,509.657
1981,-252.502,98.5296
1982,-320.533,198.144
1983,-332.153,278.46
1984,-234.561,479.778
1985,247.102,75.7695
1986,316.894,354.754
1987,204.443,507.044
1988,-330.92,248.285
1989,281.387,425.167
1990,-143.718,540.594
1991,-325.378,239.58
1992,197.839,509.657
1993,-136.683,542.416
1994,-331.648,263.121
1995,-259.71,97.6988
1996,264.762,103.313
1997,-295.456,141.061
1998,290.177,134.207
1999,-300.61,148.064
2000,275.84,428.787
2001,143.718,540.594
2002,-316.894,354.754
2003,-256.254,454.712
2004,-184.53,514.626
2005,136.683,542.416
2006,-326.397,254.202
2007,326.083,316.002
2008,-307.593,377.213
2009,-228.308,482.785
2010,285.083,127.642
2011,244.498,83.7951
2012,-222.016,485.71
2013,269.714,109.066
2014,184.53,514.626
2015,322.43,211.558
2016,-257.243,104.023
2017,129.624,544.146
2018,-326.083,316.002
2019,256.254,454.712
2020,-290.177,134.207
2021,-300.753,382.689
2022,279.874,121.222
2023,274.848,115.073
2024,-129.624,544.146
2025,-191.201,512.185
2026,-228.167,134.012
2027,228.308,482.785
2028,-250.325,458.003
2029,-270.246,432.334
2030,222.016,485.71
2031,-285.083,127.642
2032,191.201,512.185
2033,-322.43,211.558
2034,-122.544,545.784
2035,-108.323,548.783
2036,177.829,516.979
2037,328.17,219.575
2038,-115.443,547.33
2039,-101.184,550.144
2040,-269.714,109.066
2041,-177.829,516.979
2042,108.323,548.783
2043,122.544,545.784
2044,-279.874,121.222
2045,101.184,550.144
2046,115.443,547.33
2047,-274.848,115.073
2048,250.325,458.003
2049,-312.49,177.954
2050,270.246,432.334
2051,307.593,377.213
2052,324.164,225.447
2053,-264.606,435.809
2054,-326.72,299.944
2055,-224.576,68.8621
2056,-94.0279,551.413
2057,-318.778,338.032
2058,-86.8562,552.588
2059,-228.78,74.2579
2060,329.638,233.684
2061,-171.097,519.246
2062,-314.771,190.688
2063,94.0279,551.413
2064,-198.28,457.139
2065,-215.687,488.553
2066,300.753,382.689
2067,86.8562,552.588
2068,-164.337,521.425
2069,330.92,248.285
2070,-321.268,305.777
2071,-312.641,343.716
2072,171.097,519.246
2073,-310.456,360.401
2074,-238.341,464.352
2075,-311.288,196.324
2076,198.28,457.139
2077,264.606,435.809
2078,-79.6698,553.669
2079,164.337,521.425
2080,261.368,424.238
2081,325.378,239.58
2082,215.687,488.553
2083,-72.4699,554.658
2084,-48.4056,356.335
2085,79.6698,553.669
2086,-327.087,284.394
2087,72.4699,554.658
2088,48.4056,356.335
2089,-222.208,76.156
2090,326.397,254.202
2091,-261.368,424.238
2092,-303.918,365.932
2093,-190.489,55.0248
2094,-244.353,461.216
2095,307.081,170.398
2096,238.341,464.352
2097,-65.2578,555.552
2098,-209.322,491.314
2099,-321.914,290.236
2100,65.2578,555.552
2101,211.766,53.7476
2102,316.914,203.882
2103,-326.858,269.048
2104,209.259,292.452
2105,180.294,38.1306
2106,216.063,58.6085
2107,-320.341,321.821
2108,244.353,461.216
2109,209.322,491.314
2110,73.9172,351.929
2111,-307.081,170.398
2112,318.778,338.032
2113,-321.962,274.889
2114,-316.914,203.882
2115,-209.259,292.452
2116,-314.496,327.535
2117,-58.0347,556.353
2118,-73.9172,351.929
2119,326.72,299.944
2120,-258.922,439.209
2121,310.456,360.401
2122,-70.6078,8.77829
2123,58.0347,556.353
2124,209.898,60.6314
2125,312.641,343.716
2126,-157.549,523.516
2127,-253.194,442.536
2128,-150.734,525.519
2129,174.971,41.176
2130,-50.8018,557.06
2131,-232.288,467.409
2132,-43.5604,557.673
2133,293.816,388.041
2134,-283.052,410.088
2135,50.8018,557.06
2136,-180.294,38.1306
2137,-226.196,470.388
2138,321.268,305.777
2139,43.5604,557.673
2140,157.549,523.516
2141,303.918,365.932
2142,302.059,162.811
2143,150.734,525.519
2144,-36.3115,558.192
2145,-202.921,493.992
2146,201.762,51.2085
2147,-29.0566,558.617
2148,36.3115,558.192
2149,258.922,439.209
2150,-293.816,388.041
2151,29.0566,558.617
2152,318.569,217.327
2153,-196.486,496.587
2154,-21.7967,558.947
2155,232.288,467.409
2156,-14.5332,559.183
2157,21.7967,558.947
2158,14.5332,559.183
2159,-143.595,477.149
2160,327.087,284.394
2161,-7.26722,559.325
2162,7.26722,559.325
2163,0,559.372
2164,253.194,442.536
2165,226.196,470.388
2166,202.921,493.992
2167,283.052,410.088
2168,-302.059,162.811
2169,-174.971,41.176
2170,196.13,53.2016
2171,196.486,496.587
2172,155.317,32.8482
2173,-143.894,527.433
2174,320.341,321.821
2175,312.49,177.954
2176,-190.018,499.098
2177,321.914,290.236
2178,-318.569,217.327
2179,-137.03,529.258
2180,143.595,477.149
2181,314.771,190.688
2182,133.494,16.1542
2183,199.983,57.7671
2184,-130.142,530.993
2185,-183.518,501.524
2186,143.894,527.433
2187,-201.762,51.2085
2188,-123.233,532.639
2189,326.858,269.048
2190,137.03,529.258
2191,136.38,20.7909
2192,130.142,530.993
2193,320.053,231.246
2194,190.018,499.098
2195,314.496,327.535
2196,311.288,196.324
2197,123.233,532.639
2198,183.518,501.524
2199,-220.066,473.287
2200,-196.13,53.2016
2201,321.962,274.889
2202,-247.423,445.788
2203,-155.317,32.8482
2204,-69.8976,13.2982
2205,321.013,245.399
2206,-320.053,231.246
2207,321.768,260.036
2208,-116.302,534.195
2209,-199.983,57.7671
2210,-109.352,535.661
2211,-241.611,448.965
2212,116.302,534.195
2213,306.403,349.288
2214,220.066,473.287
2215,109.352,535.661
2216,297.282,371.343
2217,-266.857,420.807
2218,247.423,445.788
2219,-176.987,503.866
2220,224.741,280.73
2221,-224.741,280.73
2222,132.244,24.3572
2223,-321.768,260.036
2224,-321.013,245.399
2225,-170.426,506.123
2226,291.917,148.246
2227,-306.403,349.288
2228,296.898,155.373
2229,286.783,393.267
2230,-213.898,476.106
2231,-297.282,371.343
2232,241.611,448.965
2233,176.987,503.866
2234,-102.384,537.037
2235,-95.3983,538.321
2236,315.711,311.51
2237,170.426,506.123
2238,-286.783,393.267
2239,228.167,134.012
2240,102.384,537.037
2241,254.837,92.3234
2242,95.3983,538.321
2243,266.857,420.807
2244,213.898,476.106
2245,-291.917,148.246
2246,-296.898,155.373
2247,-315.711,311.51
2248,235.59,72.2395
2249,-88.3965,539.515
2250,286.807,141.265
2251,-229.864,455.091
2252,-201.456,481.502
2253,252.502,98.5296
2254,88.3965,539.515
2255,-313.193,209.554
2256,259.71,97.6988
2257,-235.757,452.066
2258,308.549,333.143
2259,316.638,295.984
2260,201.456,481.502
2261,229.864,455.091
2262,-309.37,215.158
2263,-141.708,330.51
2264,281.876,134.577
2265,-207.695,478.844
2266,-279.657,398.366
2267,-286.807,141.265
2268,141.708,330.51
2269,233.107,79.8912
2270,-81.3798,540.618
2271,-308.549,333.143
2272,257.243,104.023
2273,-316.638,295.984
2274,235.757,452.066
2275,-163.836,508.294
2276,81.3798,540.618
2277,300.066,354.747
2278,-272.441,403.336
2279,-157.219,510.38
2280,207.695,478.844
2281,139.448,29.4921
2282,276.825,128.032
2283,163.836,508.294
2284,-74.3494,541.63
2285,316.961,280.64
2286,-67.3064,542.55
2287,-300.066,354.747
2288,-281.876,134.577
2289,157.219,510.38
2290,-314.605,223.027
2291,-143.905,514.292
2292,74.3494,541.63
2293,-195.184,484.079
2294,67.3064,542.55
2295,-139.448,29.4921
2296,271.95,121.762
2297,307.703,201.895
2298,-283.722,381.804
2299,302.821,177.859
2300,275.578,231.03
2301,266.965,115.631
2302,-188.878,486.574
2303,143.905,514.292
2304,-275.578,231.03
2305,60.252,543.379
2306,317.035,265.786
2307,-60.252,543.379
2308,-316.961,280.64
2309,-290.549,376.634
2310,279.657,398.366
2311,195.184,484.079
2312,-310.539,228.654
2313,316.544,251.137
2314,-53.1875,544.116
2315,-276.825,128.032
2316,-46.114,544.761
2317,310.053,317.143
2318,188.878,486.574
2319,53.1875,544.116
2320,-315.839,236.97
2321,46.114,544.761
2322,-150.575,512.379
2323,-262.155,109.759
2324,223.933,458.039
2325,-307.703,201.895
2326,-317.035,265.786
2327,272.441,403.336
2328,-302.821,177.859
2329,-39.0327,545.314
2330,-271.95,121.762
2331,-31.9449,545.775
2332,171.612,36.2944
2333,39.0327,545.314
2334,-137.211,516.119
2335,31.9449,545.775
2336,150.575,512.379
2337,-266.965,115.631
2338,-223.933,458.039
2339,-316.544,251.137
2340,-310.053,317.143
2341,-130.495,517.858
2342,-24.8516,546.144
2343,-17.7541,546.421
2344,24.8516,546.144
2345,17.7541,546.421
2346,-311.522,242.617
2347,137.211,516.119
2348,-10.6537,546.605
2349,-3.55143,546.698
2350,10.6537,546.605
2351,3.55143,546.698
2352,130.495,517.858
2353,-259.392,116.139
2354,302.502,338.644
2355,283.722,381.804
2356,-182.541,488.987
2357,313.193,209.554
2358,166.517,39.1867
2359,-211.957,463.702
2360,290.549,376.634
2361,123.756,519.509
2362,-86.949,490.643
2363,297.986,170.151
2364,-171.612,36.2944
2365,311.258,301.636
2366,-302.502,338.644
2367,86.949,490.643
2368,-123.756,519.509
2369,182.541,488.987
2370,-217.963,460.909
2371,245.314,99.1991
2372,309.37,215.158
2373,-186.336,462.136
2374,-293.631,360.091
2375,211.957,463.702
2376,-29.1155,497.437
2377,302.429,194.563
2378,-311.258,301.636
2379,-116.996,521.073
2380,217.963,460.909
2381,-110.216,522.549
2382,29.1155,497.437
2383,-297.986,170.151
2384,-176.172,491.317
2385,116.996,521.073
2386,-166.517,39.1867
2387,-287.102,365.319
2388,265.136,408.175
2389,314.605,223.027
2390,110.216,522.549
2391,-245.314,99.1991
2392,66.4593,3.9008
2393,186.336,462.136
2394,-302.429,194.563
2395,-227.537,443.303
2396,-244.638,434.1
2397,176.172,491.317
2398,-265.136,408.175
2399,310.539,228.654
2400,315.839,236.97
2401,-237.309,85.685
2402,-205.914,466.417
2403,-311.858,286.3
2404,244.638,434.1
2405,227.537,443.303
2406,276.803,386.849
2407,293.631,360.091
2408,169.775,493.564
2409,218.063,70.7795
2410,-304.293,322.673
2411,205.914,466.417
2412,311.522,242.617
2413,66.0344,8.45607
2414,61.8925,3.57991
2415,-156.894,497.809
2416,-169.775,493.564
2417,-276.803,386.849
2418,-306.654,291.867
2419,-199.837,469.053
2420,-103.418,523.937
2421,287.102,365.319
2422,-312.199,271.45
2423,-298.436,328.098
2424,-96.6027,525.236
2425,156.894,497.809
2426,-234.386,93.3856
2427,103.418,523.937
2428,-296.357,344.034
2429,96.6027,525.236
2430,199.837,469.053
2431,224.821,139.553
2432,-311.971,256.795
2433,-163.348,495.728
2434,-307.262,277.026
2435,-218.063,70.7795
2436,-224.821,139.553
2437,-290.116,349.313
2438,-257.745,412.881
2439,-89.7708,526.447
2440,65.2977,12.9714
2441,288.203,155.343
2442,61.46,8.13404
2443,304.019,207.402
2444,163.348,495.728
2445,293.008,162.589
2446,-82.9237,527.569
2447,-150.413,499.805
2448,89.7708,526.447
2449,-307.298,262.369
2450,-250.271,417.454
2451,82.9237,527.569
2452,-143.907,501.717
2453,-55.4072,531.164
2454,-187.583,474.086
2455,241.632,91.7313
2456,-229.758,276.639
2457,-305.778,307.19
2458,55.4072,531.164
2459,150.413,499.805
2460,143.907,501.717
2461,-76.0627,528.602
2462,304.293,322.673
2463,-48.5018,531.839
2464,-69.1888,529.545
2465,-41.5882,532.424
2466,-304.019,207.402
2467,311.858,286.3
2468,269.795,391.769
